1.0	0.0001	1.8765199360000003e-10
1.0	0.001	1.101002e-11
1.0	0.006	-2.0600000000005663e-14
1.0	0.01	6.080000000000426e-14
1.0	0.02	-3.4869999999978656e-13
1.65	0.0001	1.0355049212121214e-11
1.65	0.001	2.521818424242425e-11
1.65	0.006	6.277090909090908e-11
1.65	0.01	4.643587878787892e-11
1.65	0.02	1.6189696969697602e-11
2.0	0.0001	1.25741984e-11
2.0	0.001	1.9114307372620467e-10
2.0	0.006	1.8911239999999994e-10
2.0	0.01	2.50314019e-09
2.0	0.02	6.118868400000001e-10
3.0	0.0001	8.5128012e-12
3.0	0.001	3.4699895077815234e-10
3.0	0.006	1.6775436666666667e-10
3.0	0.01	3.2653721366666663e-09
3.0	0.02	8.036902930000003e-09
4.0	0.0001	1.9681780499999997e-11
4.0	0.001	1.03616544e-10
4.0	0.006	2.51006325e-10
4.0	0.01	5.75956e-10
4.0	0.02	1.4613085000000005e-09
5.0	0.0001	2.1730314399999996e-12
5.0	0.001	1.0324236000000002e-11
5.0	0.006	1.0037180000000018e-11
5.0	0.01	1.6902912000000012e-10
5.0	0.02	3.9211168000000015e-10
6.0	0.0001	3.908333333333351e-14
6.0	0.001	5.389200000000048e-13
6.0	0.006	3.880316666666663e-11
6.0	0.01	4.758213333333363e-11
6.0	0.02	8.935981666666678e-11
7.0	0.0001	7.3536e-14
7.0	0.001	4.5206285714285875e-13
7.0	0.006	7.653142857142835e-12
7.0	0.01	7.940571428571393e-12
7.0	0.02	2.243685714285666e-11
