1.0	0.0001	4.5134e-12
1.0	0.001	-9.549000000000003e-13
1.0	0.006	-6.327e-12
1.0	0.01	-5.1859999999999996e-11
1.0	0.02	-1.0384e-10
1.65	0.0001	1.8129999999999997e-13
1.65	0.001	5.349999999999996e-13
1.65	0.006	1.4700000000000008e-12
1.65	0.01	3.290000000000009e-12
1.65	0.02	-2.999999999999886e-13
2.0	0.0001	4.08e-13
2.0	0.001	1.9439999999999998e-12
2.0	0.006	8.28e-12
2.0	0.01	5.5489999999999994e-11
2.0	0.02	7.459999999999998e-11
3.0	0.0001	6.378e-13
3.0	0.001	2.809e-12
3.0	0.006	2.191e-11
3.0	0.01	1.9589000000000003e-10
3.0	0.02	2.957e-10
4.0	0.0001	1.6644e-12
4.0	0.001	1.0504e-11
4.0	0.006	3.952e-11
4.0	0.01	2.3159000000000002e-10
4.0	0.02	4.757e-10
5.0	0.0001	7.499999999999999e-13
5.0	0.001	6.441e-12
5.0	0.006	3.453e-11
5.0	0.01	2.9419e-10
5.0	0.02	5.978e-10
6.0	0.0001	6.969e-13
6.0	0.001	6.997e-12
6.0	0.006	4.712e-11
6.0	0.01	3.6539e-10
6.0	0.02	7.431e-10
7.0	0.0001	8.553999999999999e-13
7.0	0.001	8.524e-12
7.0	0.006	5.2960000000000004e-11
7.0	0.01	4.3938999999999997e-10
7.0	0.02	8.926e-10
