1.0	0.0001	8.31016992e-11
1.0	0.001	4.403149999999999e-13
1.0	0.006	3.1919999999944044e-15
1.0	0.01	-5.4099999999976206e-14
1.0	0.02	-8.739999999983349e-14
1.65	0.0001	8.426934181818184e-12
1.65	0.001	1.523977575757576e-12
1.65	0.006	2.4430060606060523e-12
1.65	0.01	1.117636363636462e-12
1.65	0.02	3.187878787880416e-13
2.0	0.0001	4.0455748000000004e-12
2.0	0.001	2.4370370338732837e-12
2.0	0.006	8.308432e-12
2.0	0.01	-3.732235499999993e-11
2.0	0.02	-1.6372685499999996e-10
3.0	0.0001	3.7233855666666665e-12
3.0	0.001	6.930477117646802e-12
3.0	0.006	1.5405635999999993e-11
3.0	0.01	-1.677997633333333e-10
3.0	0.02	4.766598333333332e-10
4.0	0.0001	4.925792875e-12
4.0	0.001	2.6866318000000004e-11
4.0	0.006	8.7987801e-11
4.0	0.01	1.4601612499999996e-10
4.0	0.02	4.13317e-10
5.0	0.0001	1.0998651799999997e-12
5.0	0.001	5.749716999999999e-12
5.0	0.006	9.720824e-13
5.0	0.01	7.568126000000003e-11
5.0	0.02	2.0739936000000018e-10
6.0	0.0001	1.1812499999999792e-14
6.0	0.001	4.521566666666665e-13
6.0	0.006	2.6142819999999996e-11
6.0	0.01	1.4711566666666734e-11
6.0	0.02	6.067463333333322e-11
7.0	0.0001	-8.522285714285687e-15
7.0	0.001	-7.215285714285599e-14
7.0	0.006	4.1412799999999825e-12
7.0	0.01	-6.002571428571421e-12
7.0	0.02	2.530857142857142e-12
