1.0	0.0001	5.4621000000000003e-11
1.0	0.001	-1.023e-12
1.0	0.006	-3.7460000000000006e-11
1.0	0.01	-3.0720000000000004e-10
1.0	0.02	-6.147999999999999e-10
1.65	0.0001	5.027e-12
1.65	0.001	2.036e-11
1.65	0.006	4.972999999999999e-11
1.65	0.01	5.2300000000000016e-11
1.65	0.02	9.000000000000072e-12
2.0	0.0001	1.1061e-11
2.0	0.001	5.5249999999999997e-11
2.0	0.006	2.0723e-10
2.0	0.01	1.0668e-09
2.0	0.02	6.550000000000001e-10
3.0	0.0001	7.0519999999999994e-12
3.0	0.001	2.855e-11
3.0	0.006	3.5173e-10
3.0	0.01	3.9578000000000005e-09
3.0	0.02	2.9839999999999996e-09
4.0	0.0001	2.5631000000000002e-11
4.0	0.001	1.4840999999999998e-10
4.0	0.006	4.1942999999999997e-10
4.0	0.01	2.1807999999999997e-09
4.0	0.02	4.282e-09
5.0	0.0001	8.244000000000001e-12
5.0	0.001	5.552e-11
5.0	0.006	2.2583e-10
5.0	0.01	2.0487999999999998e-09
5.0	0.02	4.06e-09
6.0	0.0001	4.348e-12
6.0	0.001	4.35e-11
6.0	0.006	3.3223e-10
6.0	0.01	2.3378e-09
6.0	0.02	4.596e-09
7.0	0.0001	5.435e-12
7.0	0.001	5.327000000000001e-11
7.0	0.006	3.3412999999999996e-10
7.0	0.01	2.7178e-09
7.0	0.02	5.4889999999999996e-09
