1.0	0.0001	9.150902400000001e-11
1.0	0.001	9.540550000000019e-12
1.0	0.006	-8.220000000019148e-14
1.0	0.01	2.510000000009937e-13
1.0	0.02	-6.185999999998055e-12
1.65	0.0001	3.944652e-11
1.65	0.001	1.6591703636363643e-10
1.65	0.006	4.036145454545455e-10
1.65	0.01	3.1930242424242743e-10
1.65	0.02	4.025090909090908e-10
2.0	0.0001	4.2322756000000003e-11
2.0	0.001	-4.78324196315802e-11
2.0	0.006	8.999087999999999e-10
2.0	0.01	-3.1006029999999966e-09
2.0	0.02	-7.123670000000002e-09
3.0	0.0001	1.3768433e-11
3.0	0.001	-4.7598746226858925e-11
3.0	0.006	1.0314115666666669e-09
3.0	0.01	-7.256891999999999e-09
3.0	0.02	6.295943333333329e-09
4.0	0.0001	1.6263713749999994e-11
4.0	0.001	1.3941046000000007e-10
4.0	0.006	5.513590249999996e-10
4.0	0.01	4.3498512500000015e-09
4.0	0.02	1.3606630000000007e-08
5.0	0.0001	7.758044599999995e-12
5.0	0.001	7.010849000000008e-11
5.0	0.006	7.683566000000043e-11
5.0	0.01	2.4372813999999997e-09
5.0	0.02	6.513990400000005e-09
6.0	0.0001	2.0872916666666637e-12
6.0	0.001	1.9101966666666717e-11
6.0	0.006	2.7955050000000004e-10
6.0	0.01	2.963694333333333e-09
6.0	0.02	2.536890333333339e-09
7.0	0.0001	1.8142400000000028e-12
7.0	0.001	1.3421728571428637e-11
7.0	0.006	9.816628571428533e-11
7.0	0.01	1.3379971428571422e-09
7.0	0.02	2.161891428571428e-09
