1.0	0.0001	8.379631328e-10
1.0	0.001	4.6020850000000006e-12
1.0	0.006	4.007999999998703e-14
1.0	0.01	-2.458000000000388e-13
1.0	0.02	-1.8119999999984463e-13
1.65	0.0001	7.790030460606062e-11
1.65	0.001	1.5681767878787884e-11
1.65	0.006	2.996993939393936e-11
1.65	0.01	3.276715151515169e-11
1.65	0.02	3.5992727272727775e-11
2.0	0.0001	3.80296332e-11
2.0	0.001	2.414383792060622e-10
2.0	0.006	9.307768000000002e-11
2.0	0.01	2.1037018344999996e-09
2.0	0.02	1.4826061595e-08
3.0	0.0001	3.373879176666667e-11
3.0	0.001	3.0169278709092484e-11
3.0	0.006	1.4628630666666665e-10
3.0	0.01	7.71470299333333e-10
3.0	0.02	-1.9396193343333334e-09
4.0	0.0001	4.6451492125000006e-11
4.0	0.001	2.49617962e-10
4.0	0.006	8.1881299e-10
4.0	0.01	1.4627502499999998e-09
4.0	0.02	4.1913459999999996e-09
5.0	0.0001	1.079064762e-11
5.0	0.001	5.5899603000000006e-11
5.0	0.006	1.5297576000000017e-11
5.0	0.01	7.763618799999997e-10
5.0	0.02	2.09283968e-09
6.0	0.0001	3.9818750000000037e-13
6.0	0.001	6.77157666666666e-12
6.0	0.006	2.561918e-10
6.0	0.01	2.1888286666666677e-10
6.0	0.02	6.788394000000002e-10
7.0	0.0001	3.012708571428578e-13
7.0	0.001	2.6125528571428628e-12
7.0	0.006	5.2210057142857104e-11
7.0	0.01	5.1873714285714035e-11
7.0	0.02	1.9537257142857154e-10
