1.0	0.0001	2.5731999999999953e-10
1.0	0.001	1.289999999999995e-10
1.0	0.006	-1.440000000000248e-11
1.0	0.01	1.1140000000003068e-10
1.0	0.02	1.7960000000014662e-10
1.65	0.0001	4.432969696969694e-10
1.65	0.001	2.169575757575761e-09
1.65	0.006	5.774545454545456e-09
1.65	0.01	8.199151515151662e-09
1.65	0.02	1.1027878787879161e-08
2.0	0.0001	4.260799999999995e-10
2.0	0.001	-6.2531079295473624e-09
2.0	0.006	1.2567600000000004e-08
2.0	0.01	-3.336971599999956e-07
2.0	0.02	-6.78307321999991e-07
3.0	0.0001	9.593999999999948e-11
3.0	0.001	-5.783281032760459e-09
3.0	0.006	1.0381466666666666e-08
3.0	0.01	-6.882467539997918e-07
3.0	0.02	-1.5327437666073324e-08
4.0	0.0001	1.1222499999999958e-10
4.0	0.001	9.328000000000043e-10
4.0	0.006	3.874300000000035e-09
4.0	0.01	3.361674999999996e-08
4.0	0.02	1.0458199999999987e-07
5.0	0.0001	9.502799999999952e-11
5.0	0.001	7.98200000000002e-10
5.0	0.006	1.6463200000000345e-09
5.0	0.01	2.067795999999997e-08
5.0	0.02	4.981056000000035e-08
6.0	0.0001	1.024999999999998e-10
6.0	0.001	7.206666666666637e-10
6.0	0.006	4.05933333333333e-09
6.0	0.01	2.7832066666666564e-08
6.0	0.02	2.7399800000000284e-08
7.0	0.0001	1.0748571428571373e-10
7.0	0.001	8.825714285714321e-10
7.0	0.006	4.04685714285714e-09
7.0	0.01	2.3024571428571406e-08
7.0	0.02	3.5847999999999654e-08
