1.0	0.0001	8.06272e-10
1.0	0.001	4.102500000000554e-11
1.0	0.006	-3.174000000000661e-11
1.0	0.01	-2.6869999999999076e-10
1.0	0.02	-2.318999999999939e-10
1.65	0.0001	3.297266666666663e-10
1.65	0.001	8.464878787878859e-10
1.65	0.006	1.3810909090908925e-09
1.65	0.01	1.2042424242439183e-10
1.65	0.02	6.551515151512299e-10
2.0	0.0001	2.43318e-10
2.0	0.001	-1.9149134366529997e-08
2.0	0.006	3.762959999999969e-09
2.0	0.01	-4.222590500000009e-08
2.0	0.02	1.9298246399999997e-06
3.0	0.0001	6.8928166666667e-11
3.0	0.001	-2.415454962960666e-08
3.0	0.006	3.913663333333296e-09
3.0	0.01	-1.6214313333333352e-07
3.0	0.02	-1.8409383166666673e-06
4.0	0.0001	6.987562499999997e-11
4.0	0.001	5.231300000000099e-10
4.0	0.006	2.2968425000000034e-09
4.0	0.01	1.2875374999999912e-08
4.0	0.02	3.8564499999999505e-08
5.0	0.0001	2.530129999999956e-11
5.0	0.001	1.7309500000000655e-10
5.0	0.006	2.2822200000000996e-10
5.0	0.01	6.302819999999936e-09
5.0	0.02	1.8644160000000105e-08
6.0	0.0001	5.104166666666681e-12
6.0	0.001	3.5483333333341154e-11
6.0	0.006	6.658500000000178e-10
6.0	0.01	5.390966666666784e-09
6.0	0.02	5.564883333333149e-09
7.0	0.0001	4.720000000000689e-12
7.0	0.001	4.179285714285605e-11
7.0	0.006	3.169714285713901e-10
7.0	0.01	2.382000000000096e-09
7.0	0.02	4.763714285713967e-09
