1.0	0.0001	6.0340864e-12
1.0	0.001	4.239800000000002e-13
1.0	0.006	1.0679999999946837e-15
1.0	0.01	-2.7189999999996985e-14
1.0	0.02	8.829999999992669e-14
1.65	0.0001	2.7425987878787885e-13
1.65	0.001	8.976945454545461e-13
1.65	0.006	1.895660606060605e-12
1.65	0.01	7.443575757575824e-13
1.65	0.02	5.0303030302991964e-14
2.0	0.0001	5.448216000000002e-13
2.0	0.001	2.7644715008453853e-11
2.0	0.006	6.430527999999988e-12
2.0	0.01	2.1584628000000003e-10
2.0	0.02	7.786251e-10
3.0	0.0001	3.2922546666666663e-13
3.0	0.001	1.2151825406663102e-12
3.0	0.006	8.664360666666655e-12
3.0	0.01	-2.8689230000000037e-11
3.0	0.02	-4.904640333333335e-10
4.0	0.0001	9.408695000000001e-13
4.0	0.001	4.719156000000002e-12
4.0	0.006	1.0045791499999991e-11
4.0	0.01	2.351013749999997e-11
4.0	0.02	4.3473499999999984e-11
5.0	0.0001	1.3640055999999995e-13
5.0	0.001	5.385640000000006e-13
5.0	0.006	1.8433959999999263e-13
5.0	0.01	3.900233999999917e-12
5.0	0.02	6.914879999999955e-12
6.0	0.0001	-1.0083333333333358e-14
6.0	0.001	-1.0458666666666603e-13
6.0	0.006	1.2413633333333277e-12
6.0	0.01	-3.809756666666615e-12
6.0	0.02	-3.5966833333334293e-12
7.0	0.0001	-8.735999999999897e-15
7.0	0.001	-1.1606285714285516e-13
7.0	0.006	-3.9859428571428646e-13
7.0	0.01	-6.206599999999947e-12
7.0	0.02	-9.788857142857215e-12
