1.0	0.0001	5.1047e-11
1.0	0.001	-4.1689999999999994e-11
1.0	0.006	-2.59e-10
1.0	0.01	-2.1240000000000005e-09
1.0	0.02	-4.255000000000001e-09
1.65	0.0001	3.237e-12
1.65	0.001	1.214000000000001e-11
1.65	0.006	3.570000000000004e-11
1.65	0.01	1.1299999999999992e-10
1.65	0.02	-1.700000000000108e-11
2.0	0.0001	9.956999999999999e-12
2.0	0.001	5.497000000000002e-11
2.0	0.006	2.5659999999999997e-10
2.0	0.01	1.8109999999999996e-09
2.0	0.02	2.833999999999999e-09
3.0	0.0001	1.5537e-11
3.0	0.001	1.0077e-10
3.0	0.006	7.618e-10
3.0	0.01	6.721999999999999e-09
3.0	0.02	1.0773999999999998e-08
4.0	0.0001	4.2697e-11
4.0	0.001	2.9257e-10
4.0	0.006	1.2528e-09
4.0	0.01	8.832e-09
4.0	0.02	1.7784e-08
5.0	0.0001	2.8607e-11
5.0	0.001	2.5637e-10
5.0	0.006	1.4238000000000002e-09
5.0	0.01	1.2001999999999999e-08
5.0	0.02	2.3984e-08
6.0	0.0001	3.0417000000000003e-11
6.0	0.001	3.0397e-10
6.0	0.006	1.9168e-09
6.0	0.01	1.5472e-08
6.0	0.02	3.1024e-08
7.0	0.0001	3.7377000000000004e-11
7.0	0.001	3.7327e-10
7.0	0.006	2.2777999999999997e-09
7.0	0.01	1.8942e-08
7.0	0.02	3.8194000000000004e-08
