1.0	0.0001	1.4339964193151998e-08
1.0	0.001	8.252721400000001e-12
1.0	0.006	-3.318574000000003e-13
1.0	0.01	1.49740179e-10
1.0	0.02	-1.2134394999999995e-11
1.65	0.0001	1.9388763263030304e-11
1.65	0.001	1.7814305624242423e-11
1.65	0.006	1.5423386666666667e-11
1.65	0.01	-1.5863199393939392e-11
1.65	0.02	-3.0208454545454545e-11
2.0	0.0001	2.6439182288000005e-11
2.0	0.001	9.82679154625e-11
2.0	0.006	1.77732896e-11
2.0	0.01	-2.0356075499999998e-11
2.0	0.02	-3.9857681000000004e-11
3.0	0.0001	-1.9537199333333337e-10
3.0	0.001	-5.421764033283333e-10
3.0	0.006	-5.758142866666667e-10
3.0	0.01	-2.6330805999999998e-11
3.0	0.02	-4.6845278666666673e-11
4.0	0.0001	3.2258632250000005e-09
4.0	0.001	1.389613908e-08
4.0	0.006	-5.86242545e-10
4.0	0.01	1.1259970561250001e-08
4.0	0.02	8.052002225000001e-09
5.0	0.0001	3.17285108e-10
5.0	0.001	9.130730199999997e-10
5.0	0.006	7.823416692e-09
5.0	0.01	1.8640364724e-08
5.0	0.02	-4.6925871999999995e-11
6.0	0.0001	2.3504166666666577e-11
6.0	0.001	7.967627333333332e-10
6.0	0.006	4.893709766666668e-09
6.0	0.01	5.148989926666666e-09
6.0	0.02	4.3851129766666665e-09
7.0	0.0001	1.6076068662857142e-07
7.0	0.001	1.294305994e-07
7.0	0.006	9.459522400000002e-09
7.0	0.01	5.517978114285714e-09
7.0	0.02	6.508095599999999e-09
