1.0	0.0001	-2.236959999999998e-10
1.0	0.001	-1.3449999999997649e-11
1.0	0.006	-3.5899999999981395e-11
1.0	0.01	1.116300000000627e-09
1.0	0.02	-1.0199999999933308e-10
1.65	0.0001	-1.5120121212121242e-10
1.65	0.001	-4.470848484848397e-10
1.65	0.006	-2.0727272727276907e-10
1.65	0.01	3.097800000000086e-08
1.65	0.02	4.907878787878833e-08
2.0	0.0001	-1.8192399999999895e-10
2.0	0.001	-3.267057790934208e-08
2.0	0.006	-1.9640000000007288e-10
2.0	0.01	-1.8019249999872886e-07
2.0	0.02	4.981046000008538e-06
3.0	0.0001	-5.180699999999904e-11
3.0	0.001	-4.144465761332077e-08
3.0	0.006	-4.4842833333333355e-09
3.0	0.01	-4.398548999992479e-07
3.0	0.02	-4.952286333332481e-06
4.0	0.0001	2.2613750000000022e-11
4.0	0.001	-3.23339999999996e-10
4.0	0.006	-2.2761375000000025e-09
4.0	0.01	-2.3330874999999724e-08
4.0	0.02	-6.708999999999963e-08
5.0	0.0001	1.9775660000000015e-10
5.0	0.001	1.4412900000000055e-09
5.0	0.006	4.4402700000000956e-09
5.0	0.01	6.471820000000005e-09
5.0	0.02	-3.054719999999969e-08
6.0	0.0001	3.189583333333339e-10
6.0	0.001	2.5679666666666743e-09
6.0	0.006	9.908916666666676e-09
6.0	0.01	4.1825966666667163e-08
6.0	0.02	6.1499e-08
7.0	0.0001	4.0275428571428617e-10
7.0	0.001	3.3520142857142993e-09
7.0	0.006	1.4593999999999982e-08
7.0	0.01	8.856771428571463e-08
7.0	0.02	1.5209714285714308e-07
