1.0	0.0001	1.85740448e-08
1.0	0.001	6.75485000000002e-10
1.0	0.006	3.703999999999418e-11
1.0	0.01	1.9290000000000571e-10
1.0	0.02	7.060000000004104e-11
1.65	0.0001	7.570185818181818e-09
1.65	0.001	1.5597331515151516e-08
1.65	0.006	2.699103030303034e-08
1.65	0.01	5.392181818182165e-09
1.65	0.02	6.124848484848972e-09
2.0	0.0001	8.9113612e-09
2.0	0.001	1.3760101168653616e-09
2.0	0.006	6.744584e-08
2.0	0.01	-5.212703996616e-07
2.0	0.02	-1.1105955995520277e-06
3.0	0.0001	9.493995766666669e-09
3.0	0.001	9.583499385711053e-09
3.0	0.006	9.649998666666664e-08
3.0	0.01	-1.0909934644688175e-06
3.0	0.02	2.319436744282901e-07
4.0	0.0001	2.0145427125000004e-08
4.0	0.001	5.5435441999999995e-08
4.0	0.006	1.0407937000000005e-07
4.0	0.01	2.694623749999999e-07
4.0	0.02	7.421769999999999e-07
5.0	0.0001	7.055792420000001e-09
5.0	0.001	2.2889722999999993e-08
5.0	0.006	9.373688000000061e-09
5.0	0.01	1.6771705999999997e-07
5.0	0.02	3.821081600000006e-07
6.0	0.0001	6.223541666666666e-10
6.0	0.001	3.771309999999989e-09
6.0	0.006	6.160340000000001e-08
6.0	0.01	1.9382856666666665e-07
6.0	0.02	1.639036333333333e-07
7.0	0.0001	9.195337142857151e-10
7.0	0.001	1.863238571428574e-09
7.0	0.006	1.70278857142857e-08
7.0	0.01	6.243457142857142e-08
7.0	0.02	1.189994285714288e-07
