1.0	0.0001	2.0515289599999997e-12
1.0	0.001	7.124347e-12
1.0	0.006	7.999999999614972e-18
1.0	0.01	-1.1300000000196251e-15
1.0	0.02	-4.819999999956407e-15
1.65	0.0001	6.7937280727272745e-12
1.65	0.001	1.6997072363636364e-11
1.65	0.006	1.728184242424242e-11
1.65	0.01	3.200787878788167e-13
1.65	0.02	-1.7090909090869213e-14
2.0	0.0001	1.1917452239999999e-11
2.0	0.001	1.0475862055549999e-10
2.0	0.006	8.620876800000002e-11
2.0	0.01	5.500177900000001e-10
2.0	0.02	5.1706469e-10
3.0	0.0001	4.841914153333334e-12
3.0	0.001	3.6496068248033325e-10
3.0	0.006	3.343599639999999e-10
3.0	0.01	-3.224571906666668e-11
3.0	0.02	-3.933961864000001e-10
4.0	0.0001	5.622216674999999e-12
4.0	0.001	7.91733884e-11
4.0	0.006	3.05411799e-10
4.0	0.01	1.4830246250000003e-10
4.0	0.02	7.323309999999998e-11
5.0	0.0001	1.642471484e-12
5.0	0.001	1.61938946e-11
5.0	0.006	8.3829576e-12
5.0	0.01	6.984251799999998e-11
5.0	0.02	2.187884800000002e-11
6.0	0.0001	1.1734583333333323e-13
6.0	0.001	4.740953333333332e-13
6.0	0.006	1.0262513333333329e-11
6.0	0.01	1.4966236666666654e-11
6.0	0.02	6.291423333333256e-12
7.0	0.0001	2.7535314285714256e-14
7.0	0.001	1.0343342857142868e-13
7.0	0.006	1.4181485714285697e-12
7.0	0.01	1.6132285714285487e-12
7.0	0.02	1.9626857142857605e-12
