1.0	0.0001	8.406873920000001e-11
1.0	0.001	5.278150000000002e-13
1.0	0.006	-3.608000000007899e-15
1.0	0.01	-1.9099999999988147e-14
1.0	0.02	2.600000000026688e-15
1.65	0.0001	3.570679636363636e-12
1.65	0.001	1.1379775757575773e-12
1.65	0.006	2.998157575757571e-12
1.65	0.01	2.369151515151569e-12
1.65	0.02	1.4703030303030034e-12
2.0	0.0001	1.7688348e-12
2.0	0.001	1.0843456551427958e-11
2.0	0.006	8.905631999999995e-12
2.0	0.01	1.5609250575999984e-10
2.0	0.02	1.321124702999978e-11
3.0	0.0001	2.434982233333333e-12
3.0	0.001	2.7849432183237587e-11
3.0	0.006	7.586235999999989e-12
3.0	0.01	8.063533133333514e-11
3.0	0.02	1.6175816146666679e-09
4.0	0.0001	3.6131803749999996e-12
4.0	0.001	1.8392918000000002e-11
4.0	0.006	5.6371151e-11
4.0	0.01	6.574737499999998e-11
4.0	0.02	1.8636699999999997e-10
5.0	0.0001	7.136311799999998e-13
5.0	0.001	3.2486170000000006e-12
5.0	0.006	5.88122400000009e-13
5.0	0.01	2.878026000000004e-11
5.0	0.02	9.046335999999997e-11
6.0	0.0001	-1.0604166666666712e-14
6.0	0.001	8.015666666666658e-14
6.0	0.006	1.467315333333333e-11
6.0	0.01	-4.0343333333325e-13
6.0	0.02	1.8586299999999868e-11
7.0	0.0001	-1.1836571428571498e-14
7.0	0.001	-1.4058142857142829e-13
7.0	0.006	1.5007085714285683e-12
7.0	0.01	-8.674000000000072e-12
7.0	0.02	-1.155485714285715e-11
