1.0	0.0001	5.1403499999999996e-11
1.0	0.001	-1.4140000000000002e-12
1.0	0.006	-2.441e-11
1.0	0.01	-2.0020000000000002e-10
1.0	0.02	-4.0099999999999996e-10
1.65	0.0001	3.1604999999999997e-12
1.65	0.001	1.0735e-11
1.65	0.006	2.661e-11
1.65	0.01	2.959999999999998e-11
1.65	0.02	5.900000000000052e-12
2.0	0.0001	6.5545e-12
2.0	0.001	2.9545e-11
2.0	0.006	1.0991000000000001e-10
2.0	0.01	6.044999999999999e-10
2.0	0.02	4.3710000000000007e-10
3.0	0.0001	7.2135e-12
3.0	0.001	1.9165e-11
3.0	0.006	2.0271e-10
3.0	0.01	2.1181e-09
3.0	0.02	2.0261e-09
4.0	0.0001	2.31135e-11
4.0	0.001	1.24035e-10
4.0	0.006	3.3321000000000003e-10
4.0	0.01	1.3741e-09
4.0	0.02	2.8871e-09
5.0	0.0001	5.9825e-12
5.0	0.001	3.8914999999999996e-11
5.0	0.006	1.4651e-10
5.0	0.01	1.3231000000000001e-09
5.0	0.02	2.6551e-09
6.0	0.0001	2.8555e-12
6.0	0.001	2.8715e-11
6.0	0.006	2.3620999999999995e-10
6.0	0.01	1.5241e-09
6.0	0.02	3.0180999999999997e-09
7.0	0.0001	3.5795000000000002e-12
7.0	0.001	3.5164999999999996e-11
7.0	0.006	2.2290999999999998e-10
7.0	0.01	1.7771000000000002e-09
7.0	0.02	3.5950999999999997e-09
