1.0	0.0001	7.30991776e-11
1.0	0.001	3.2283200000000005e-12
1.0	0.006	9.407999999999678e-15
1.0	0.01	1.0482000000002436e-13
1.0	0.02	-7.4499999999953e-14
1.65	0.0001	2.5800358787878786e-12
1.65	0.001	7.681372121212123e-12
1.65	0.006	1.8258812121212122e-11
1.65	0.01	1.4313442424242412e-11
1.65	0.02	7.42727272727283e-12
2.0	0.0001	4.3164944e-12
2.0	0.001	6.21898990990223e-11
2.0	0.006	5.6761167999999995e-11
2.0	0.01	6.809021528949999e-10
2.0	0.02	8.00403689999998e-11
3.0	0.0001	3.1174125333333333e-12
3.0	0.001	1.0438265451527165e-10
3.0	0.006	6.526766400000001e-11
3.0	0.01	9.486431739666669e-10
3.0	0.02	1.9462455531999997e-09
4.0	0.0001	7.465513e-12
4.0	0.001	3.7770904e-11
4.0	0.006	8.5863124e-11
4.0	0.01	1.9883927499999996e-10
4.0	0.02	4.6389750000000005e-10
5.0	0.0001	9.8911504e-13
5.0	0.001	4.567576e-12
5.0	0.006	4.2481376000000104e-12
5.0	0.01	5.799934800000002e-11
5.0	0.02	1.108768000000003e-10
6.0	0.0001	3.933333333333323e-14
6.0	0.001	3.853866666666674e-13
6.0	0.006	1.544901333333333e-11
6.0	0.01	2.251835333333333e-11
6.0	0.02	3.340858333333346e-11
7.0	0.0001	6.366171428571439e-14
7.0	0.001	4.4757714285714387e-13
7.0	0.006	3.871291428571428e-12
7.0	0.01	1.1017657142857072e-11
7.0	0.02	2.1404285714285762e-11
