1.0	0.0001	-1.98e-09
1.0	0.001	-2.2079999999999997e-08
1.0	0.006	-1.361e-07
1.0	0.01	-1.1157000000000002e-06
1.0	0.02	-2.2350000000000006e-06
1.65	0.0001	3.57e-09
1.65	0.001	2.4589999999999997e-08
1.65	0.006	8.919999999999998e-08
1.65	0.01	1.6299999999999996e-07
1.65	0.02	1.1099999999999945e-07
2.0	0.0001	6.374999999999999e-09
2.0	0.001	6.845000000000001e-08
2.0	0.006	2.876e-07
2.0	0.01	1.831e-06
2.0	0.02	3.1519999999999996e-06
3.0	0.0001	6.135e-09
3.0	0.001	6.335000000000001e-08
3.0	0.006	5.481e-07
3.0	0.01	5.236e-06
3.0	0.02	1.0668999999999999e-05
4.0	0.0001	1.0725e-08
4.0	0.001	1.0894999999999999e-07
4.0	0.006	6.16e-07
4.0	0.01	6.382e-06
4.0	0.02	1.5429e-05
5.0	0.0001	1.3484999999999998e-08
5.0	0.001	1.3644999999999998e-07
5.0	0.006	7.633e-07
5.0	0.01	7.612e-06
5.0	0.02	1.6479e-05
6.0	0.0001	1.6595e-08
6.0	0.001	1.6585000000000002e-07
6.0	0.006	1.0263e-06
6.0	0.01	1.0093999999999999e-05
6.0	0.02	1.7909e-05
7.0	0.0001	2.0825e-08
7.0	0.001	2.0145e-07
7.0	0.006	1.2193e-06
7.0	0.01	1.0854000000000001e-05
7.0	0.02	2.1539e-05
