1.0	0.0001	-3.160560000000004e-08
1.0	0.001	-2.0449999999997906e-09
1.0	0.006	5.207999999992202e-09
1.0	0.01	3.669999999999265e-08
1.0	0.02	-7.619999999997047e-08
1.65	0.0001	-2.0460727272727267e-08
1.65	0.001	-8.261151515151433e-08
1.65	0.006	-1.8118787878788226e-07
1.65	0.01	-4.042424242421511e-08
1.65	0.02	2.6545454545458697e-07
2.0	0.0001	-2.0176399999999917e-08
2.0	0.001	-2.3789680859609036e-06
2.0	0.006	-3.9203200000000746e-07
2.0	0.01	-0.00012000654023649995
2.0	0.02	-0.00023901424236500015
3.0	0.0001	-5.942699999999887e-09
3.0	0.001	-2.042786593097904e-06
3.0	0.006	-4.967693333333473e-07
3.0	0.01	-0.00024172031184333334
3.0	0.02	-2.8871024100000036e-05
4.0	0.0001	-6.356124999999782e-09
4.0	0.001	-5.527399999999926e-08
4.0	0.006	-2.438510000000027e-07
4.0	0.01	-2.740375000000067e-06
4.0	0.02	-8.178999999999979e-06
5.0	0.0001	-2.788739999999856e-09
5.0	0.001	-2.573100000000022e-08
5.0	0.006	-3.460240000000338e-08
5.0	0.01	-1.5276200000000188e-06
5.0	0.02	-4.032319999999915e-06
6.0	0.0001	-5.208333333332445e-10
6.0	0.001	-5.736666666664931e-09
6.0	0.006	-1.0382000000000214e-07
6.0	0.01	-1.5763000000000115e-06
6.0	0.02	-1.4831000000000655e-06
7.0	0.0001	-6.559999999999544e-10
7.0	0.001	-3.284285714285866e-09
7.0	0.006	-4.242285714286109e-08
7.0	0.01	-7.191428571429036e-07
7.0	0.02	-1.0131428571427537e-06
